"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number         
1|29.60636594|-95.2698742|8331 GULF TREE, HOUSTON TX 77075|2017-09-18 13:15:40.603|2017-09-20 07:55:12.253|2017-09-22 13:15:40.000|Flooding|        101002757551
1|29.60637813|-95.13739752|13511 SCENIC GLADE, HOUSTON TX 77059|2017-08-28 03:20:41.583|2017-09-04 14:45:10.890|2017-09-01 03:20:41.000|Flooding|        101002723887
1|29.60639251|-95.26720647|8439 GULF TREE, HOUSTON TX 77075|2017-09-08 16:40:36.463|2017-09-19 09:05:31.090|2017-09-12 16:40:36.000|Flooding|        101002742426
1|29.60642427|-95.2523374|10939 CAYMAN MIST, HOUSTON TX 77075|2017-09-12 11:12:47.243|2017-09-15 14:25:12.460|2017-09-16 11:12:47.000|Flooding|        101002746812
1|29.6066351|-95.27297104|8210 GULF SPRING, HOUSTON TX 77075|2017-09-05 21:24:57.097|2017-09-08 08:10:09.100|2017-09-09 21:24:56.000|Flooding|        101002736365
1|29.60664968|-95.27164921|8234 GULF SPRING, HOUSTON TX 77075|2017-08-27 17:30:21.737|2017-09-04 14:40:16.387|2017-08-31 17:30:21.000|Flooding|        101002723470
1|29.60672237|-95.40991326|13723 MERIDA, HOUSTON TX 77047|2017-09-26 12:39:32.913|2017-10-11 10:50:14.540|2017-09-30 12:39:32.000|Flooding|        101002770970
1|29.60706681|-95.25153019|10923 FERN TERRACE, HOUSTON TX 77075|2017-08-27 19:55:18.393|2017-09-04 14:40:11.187|2017-08-31 19:55:18.000|Flooding|        101002723620
1|29.60711064|-95.27232289|8223 GULF SPRING, HOUSTON TX 77075|2017-08-27 16:31:44.390|2017-09-04 14:35:11.570|2017-08-31 16:31:44.000|Flooding|        101002723379
1|29.60723134|-95.28387218|10901 TELEPHONE, HOUSTON TX 77075|2017-08-29 04:08:42.077|2017-09-04 15:25:11.717|2017-09-02 04:08:41.000|Flooding|        101002725771
1|29.60752304|-95.44835751|4626 HIGH POINT, HOUSTON TX 77053|2017-09-07 15:08:55.207|2017-09-11 10:15:14.460|2017-09-11 15:08:55.000|Flooding|        101002739690
1|29.60792635|-95.42699619|15107 ALROVER, HOUSTON TX 77053|2017-09-01 09:07:06.743|2017-09-08 06:55:13.840|2017-09-05 09:07:06.000|Flooding|        101002730307
1|29.6083794|-95.27453608|Intersection 10900 ARENDALE ST&8120 SPRINGTIME LN|2017-08-26 08:46:03.160|2017-08-26 14:25:17.377|2017-08-30 08:46:02.000|Flooding|        101002720521
1|29.60857991|-95.27741189|8003 SPRINGTIME, HOUSTON TX 77075|2017-03-29 14:00:19.267|2017-03-30 12:25:07.577|2017-04-02 14:00:19.000|Flooding|        101002550702
1|29.60922441|-95.50532944|14915 CHASERIDGE, HOUSTON TX 77489|2017-09-06 08:31:19.040|2017-09-11 07:55:13.920|2017-09-10 08:31:18.000|Flooding|        101002736671
1|29.60935459|-95.25368131|10806 LINDEN GATE, HOUSTON TX 77075|2017-08-28 09:42:42.337|2017-09-02 09:25:17.027|2017-09-01 09:42:41.000|Flooding|        101002724218
1|29.60946042|-95.48680364|6636 KEATS, HOUSTON TX 77085|2017-08-31 12:01:11.130|2017-09-06 08:10:12.977|2017-09-04 12:01:10.000|Flooding|        101002729064
1|29.60966197|-95.27676474|8014 MISTY VALE, HOUSTON TX 77075|2017-08-30 15:04:07.900|2017-09-05 09:25:11.610|2017-09-03 15:04:07.000|Flooding|        101002727862
1|29.60967446|-95.27588526|8030 MISTY VALE, HOUSTON TX 77075|2017-08-30 18:26:20.910|2017-09-06 06:40:07.720|2017-09-03 18:26:20.000|Flooding|        101002728194
1|29.60993168|-95.25341798|9223 MISTY VALE, HOUSTON TX 77075|2017-08-28 12:32:33.283|2017-09-02 09:15:22.993|2017-09-01 12:32:33.000|Flooding|        101002724596
1|29.60993275|-95.25417235|9207 MISTY VALE, HOUSTON TX 77075|2017-08-29 09:37:26.127|2017-09-02 09:10:17.830|2017-09-02 09:37:25.000|Flooding|        101002726079
1|29.60999064|-95.24964434|9403 MISTY VALE, HOUSTON TX 77075|2017-09-13 17:51:34.780|2017-09-15 14:25:12.460|2017-09-17 17:51:34.000|Flooding|        101002750461
1|29.61013254|-95.27655637|8019 MISTY VALE, HOUSTON TX 77075|2017-08-29 09:39:54.043|2017-09-05 08:55:12.130|2017-09-02 09:39:53.000|Flooding|        101002726083
1|29.61014668|-95.17500538|11140 AEROSPACE, HOUSTON TX 77059|2017-06-09 18:14:33.593|2017-06-10 18:54:47.187|2017-06-13 18:14:33.000|Flooding|        101002631311
1|29.61014856|-95.27545461|8103 MISTY VALE, HOUSTON TX 77075|2017-08-30 08:12:45.253|2017-09-04 13:20:06.870|2017-09-03 08:12:43.000|Flooding|        101002727083
1|29.61015498|-95.27501331|8111 MISTY VALE, HOUSTON TX 77075|2017-08-29 03:16:03.183|2017-09-04 15:10:11.087|2017-09-02 03:16:02.000|Flooding|        101002725753
1|29.61025845|-95.28403454|7748 CECIL, HOUSTON TX 77075|2017-08-29 10:16:35.643|2017-09-02 14:40:22.073|2017-09-02 10:16:35.000|Flooding|        101002726151
1|29.61066265|-95.23022493|10831 BAZIN, HOUSTON TX 77089|2017-08-27 11:45:14.223|2017-09-04 13:15:11.540|2017-08-31 11:45:13.000|Flooding|        101002722835
1|29.61121951|-95.23807535|Intersection 10076 FUQUA ST&9900 KINGSPOINT|2017-09-21 17:21:48.420|2017-09-25 15:30:19.373|2017-09-25 17:21:48.000|Flooding|        101002765077
1|29.61164812|-95.28561732|Intersection 7700 FUQUA&10600 TELEPHONE RD|2017-07-15 18:38:09.147|2017-07-15 21:15:02.343|2017-07-19 18:38:08.000|Flooding|        101002671871
1|29.61164812|-95.28561732|Intersection 7700 FUQUA&10600 TELEPHONE RD|2017-08-26 08:42:45.553|2017-08-26 14:25:17.383|2017-08-30 08:42:45.000|Flooding|        101002720518
1|29.61189315|-95.28087098|7831 FUQUA, HOUSTON TX 77075|2017-10-05 11:36:40.217|2017-10-10 13:50:16.063|2017-10-09 11:36:40.000|Flooding|        101002782549
1|29.61189467|-95.28027375|7853 FUQUA, HOUSTON TX 77075|2017-09-08 08:06:57.720|2017-09-19 08:55:42.020|2017-09-12 08:06:57.000|Flooding|        101002740579
1|29.61199185|-95.30200963|Intersection 6300 FUQUA ST&11600 MYKAWA RD|2017-05-22 10:25:27.900|2017-05-22 14:30:14.497|2017-05-26 10:25:27.000|Flooding|        101002609832
1|29.61328094|-95.28333829|7714 CATALINA, HOUSTON TX 77075|2017-08-31 16:08:57.450|2017-09-06 10:50:13.270|2017-09-04 16:08:57.000|Flooding|        101002729572
1|29.61332891|-95.44589236|Intersection 4500 W FUQUA ST&14700 HIRAM CLARKE RD|2017-07-19 18:07:13.483|2017-07-20 14:00:06.543|2017-07-23 18:07:13.000|Flooding|        101002676918
1|29.61332891|-95.44589236|Intersection 4500 W FUQUA ST&14700 HIRAM CLARKE RD|2017-08-02 16:40:39.737|2017-08-03 12:35:06.577|2017-08-06 16:40:39.000|Flooding|        101002693026
1|29.61404912|-95.24186874|9806 CAFFREY, HOUSTON TX 77075|2017-09-18 15:33:02.953|2017-09-20 07:55:12.333|2017-09-22 15:32:56.000|Flooding|        101002758100
1|29.6151321|-95.41277475|13306 RIDGEWOOD KNOLL, HOUSTON TX 77047|2017-09-04 13:07:15.773|2017-09-08 06:55:13.747|2017-09-08 13:07:15.000|Flooding|        101002734045
1|29.61533396|-95.31622084|5924 STONHAM, HOUSTON TX 77048|2017-09-01 20:31:20.740|2017-09-04 20:30:11.497|2017-09-05 20:31:20.000|Flooding|        101002731695
1|29.6157508|-95.24378135|9614 MANGO, HOUSTON TX 77075|2017-08-27 07:06:30.570|2017-09-02 13:25:13.697|2017-08-31 07:06:29.000|Flooding|        101002722180
1|29.6157717|-95.28314993|7718 FOLKSTONE, HOUSTON TX 77075|2017-08-26 22:34:31.210|2017-09-04 13:55:11.720|2017-08-30 22:34:31.000|Flooding|        101002721475
1|29.61622752|-95.24361918|9619 MANGO, HOUSTON TX 77075|2017-08-26 23:57:42.893|2017-09-02 09:05:19.893|2017-08-30 23:57:42.000|Flooding|        101002721635
1|29.61640643|-95.2633081|8615 WASHAM, HOUSTON TX 77075|2017-09-14 08:41:08.027|2017-09-14 08:41:28.263|2017-09-18 08:41:07.000|Flooding|        101002751001
1|29.61653144|-95.24381341|9626 FONVILLE, HOUSTON TX 77075|2017-09-02 08:35:28.200|2017-09-06 11:15:18.400|2017-09-06 08:35:28.000|Flooding|        101002731901
1|29.61654483|-95.24532805|10350 STOVER, HOUSTON TX 77075|2017-08-27 01:24:45.350|2017-09-02 13:15:17.427|2017-08-31 01:24:43.000|Flooding|        101002721738
1|29.61654529|-95.24286732|9714 FONVILLE, HOUSTON TX 77075|2017-09-07 08:47:29.943|2017-09-11 10:10:09.390|2017-09-11 08:47:29.000|Flooding|        101002738750
1|29.61660962|-95.35531608|Intersection 4100 ALMEDA GENOA RD&13300 CULLEN BLVD|2017-08-29 20:39:12.010|2017-09-02 09:15:22.830|2017-09-02 20:39:10.000|Flooding|        101002726886
1|29.61691557|-95.45048244|4718 DALMATIAN, HOUSTON TX 77045|2017-09-19 13:33:45.260|2017-09-21 07:50:11.967|2017-09-23 13:33:45.000|Flooding|        101002760338
1|29.61813679|-95.22326449|11027 GREEN ARBOR, HOUSTON TX 77089|2017-09-06 13:50:59.997|2017-09-08 07:55:14.140|2017-09-10 13:50:59.000|Flooding|        101002737599
1|29.61816067|-95.19767344|13170 KODY RIDGE, HOUSTON TX 77034|2017-09-06 16:15:01.470|2017-09-08 07:50:13.893|2017-09-10 16:15:01.000|Flooding|        101002737960
1|29.61950799|-95.4723173|5903 SHERINGHAM, HOUSTON TX 77085|2017-09-15 12:46:43.990|2017-09-19 11:15:09.737|2017-09-19 12:46:43.000|Flooding|        101002753625
1|29.62014207|-95.27456763|8121 SWIFTWATER, HOUSTON TX 77075|2017-09-20 11:58:47.240|2017-09-22 16:00:26.910|2017-09-24 11:58:47.000|Flooding|        101002762249
1|29.62025517|-95.28702024|7610 ALMEDA GENOA, HOUSTON TX 77075|2017-09-05 14:15:30.583|2017-09-08 07:25:13.737|2017-09-09 14:15:30.000|Flooding|        101002735549
1|29.62088395|-95.31186685|Intersection 6200 ALMEDA GENOA RD&13000 FOXTON RD|2017-08-26 10:55:53.443|2017-08-26 14:20:12.960|2017-08-30 10:55:53.000|Flooding|        101002720762
1|29.62107691|-95.20078467|Intersection 10100 FREEHILL ST&12900 FUQUA ST|2017-03-29 14:40:50.447|2017-03-30 11:55:23.090|2017-04-02 14:40:50.000|Flooding|        101002550780
1|29.62113993|-95.30148745|6829 ALMEDA GENOA, HOUSTON TX 77075|2017-08-26 23:28:57.887|2017-09-04 15:05:11.500|2017-08-30 23:28:57.000|Flooding|        101002721587
1|29.6212478|-95.38023364|Intersection 12800 FURMAN RD&2700 SKYVIEW DOWNS DR|2017-08-26 23:00:46.753|2017-09-02 17:55:17.810|2017-08-30 23:00:46.000|Flooding|        101002721531
1|29.62185417|-95.49991975|14314 NAT, HOUSTON TX 77085|2017-09-11 07:49:33.630|2017-09-11 07:49:46.547|2017-09-15 07:49:33.000|Flooding|        101002744057
1|29.62197951|-95.23688713|10022 GIL JR, HOUSTON TX 77075|2017-08-27 13:59:56.793|2017-09-02 09:20:17.800|2017-08-31 13:59:55.000|Flooding|        101002723090
1|29.62253477|-95.19755459|Intersection 13100 FUQUA ST&10000 GALVESTON RD&2 GENOA RED B|2017-01-13 07:35:55.480|2017-01-13 16:25:10.800|2017-01-17 07:35:55.000|Flooding|        101002458915
1|29.6231342|-95.21081757|12008 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:53:49.677|2017-09-14 13:25:12.627|2017-09-16 08:53:49.000|Flooding|        101002746323
1|29.62328166|-95.2743209|8111 LANHAM, HOUSTON TX 77075|2017-09-11 11:14:00.310|2017-09-15 14:25:12.367|2017-09-15 11:14:00.000|Flooding|        101002744678
1|29.62371778|-95.21950431|11302 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:53:50.517|2017-09-14 14:50:15.600|2017-09-16 08:53:50.000|Flooding|        101002746324
1|29.6237317|-95.20983681|12105 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:53:48.880|2017-09-14 13:20:12.817|2017-09-16 08:53:48.000|Flooding|        101002746322
1|29.623762|-95.3525523|12806 GREENSHIRE, HOUSTON TX 77048|2017-09-01 13:14:52.373|2017-09-06 11:15:17.443|2017-09-05 13:14:52.000|Flooding|        101002730917
1|29.62380701|-95.20771759|12217 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:51:54.260|2017-09-14 14:15:07.230|2017-09-16 08:51:54.000|Flooding|        101002746317
1|29.62381455|-95.20752991|12221 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:51:52.980|2017-09-14 14:35:12.970|2017-09-16 08:51:52.000|Flooding|        101002746316
1|29.62382207|-95.2073424|12225 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:51:52.540|2017-09-18 09:20:14.080|2017-09-16 08:51:52.000|Flooding|        101002746315
1|29.62383711|-95.20696778|12233 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:50:09.277|2017-09-14 14:35:13.097|2017-09-16 08:50:09.000|Flooding|        101002746305
1|29.62384464|-95.2067801|12237 PALMSPRINGS, HOUSTON TX 77034|2017-09-12 08:50:02.310|2017-09-14 14:35:12.920|2017-09-16 08:50:02.000|Flooding|        101002746304
1|29.6238942|-95.23717088|9914 VICTORIA POINT, HOUSTON TX 77075|2017-09-13 15:20:45.690|2017-09-15 13:45:12.963|2017-09-17 15:20:45.000|Flooding|        101002749972
1|29.62391713|-95.44422689|13940 WRIGLEY, HOUSTON TX 77045|2017-08-26 22:29:42.070|2017-09-02 17:55:12.740|2017-08-30 22:29:41.000|Flooding|        101002721466
1|29.62404294|-95.23489425|10126 VICTORIA FALLS, HOUSTON TX 77075|2017-09-01 11:07:14.443|2017-09-04 13:25:11.867|2017-09-05 11:07:14.000|Flooding|        101002730600
1|29.62405825|-95.21060388|12014 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:55:52.217|2017-09-14 13:25:12.493|2017-09-16 08:55:52.000|Flooding|        101002746330
1|29.62410194|-95.20948477|12114 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:55:56.207|2017-09-14 13:20:12.880|2017-09-16 08:55:56.000|Flooding|        101002746333
1|29.62419285|-95.20717875|12230 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:00:01.747|2017-09-12 09:20:07.267|2017-09-16 09:00:01.000|Flooding|        101002746365
1|29.62420056|-95.20699105|12234 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:00:01.253|2017-09-12 09:20:07.243|2017-09-16 09:00:01.000|Flooding|        101002746364
1|29.62426994|-95.20530118|12330 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:47:52.397|2017-09-14 13:25:12.683|2017-09-16 11:47:52.000|Flooding|        101002746945
1|29.62427765|-95.20511348|12334 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:47:52.840|2017-09-14 13:25:12.497|2017-09-16 11:47:52.000|Flooding|        101002746946
1|29.62432002|-95.20390254|12410 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:48:01.370|2017-09-19 09:05:32.480|2017-09-16 11:48:01.000|Flooding|        101002746949
1|29.62433503|-95.20351456|12418 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:07:57.410|2017-09-19 09:05:32.570|2017-09-16 09:07:57.000|Flooding|        101002746394
1|29.62437257|-95.20254426|12438 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:09:59.397|2017-09-19 09:05:32.753|2017-09-16 09:09:59.000|Flooding|        101002746407
1|29.62438024|-95.20234584|12442 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:48:01.797|2017-09-19 09:05:32.357|2017-09-16 11:48:01.000|Flooding|        101002746950
1|29.62460738|-95.21063077|12013 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:55:55.270|2017-09-14 13:25:12.567|2017-09-16 08:55:55.000|Flooding|        101002746332
1|29.62465182|-95.20951761|12113 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:55:52.830|2017-09-19 09:05:32.280|2017-09-16 08:55:52.000|Flooding|        101002746331
1|29.62466662|-95.20914692|12121 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:58:27.850|2017-09-19 09:05:31.397|2017-09-16 08:58:27.000|Flooding|        101002746355
1|29.62469916|-95.20833468|12205 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:58:36.500|2017-09-19 09:05:33.147|2017-09-16 08:58:36.000|Flooding|        101002746359
1|29.62472236|-95.20777096|12217 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:58:37.540|2017-09-12 09:10:10.140|2017-09-16 08:58:37.000|Flooding|        101002746360
1|29.62472236|-95.20777096|12217 PALMBEACH, HOUSTON TX 77034|2017-09-12 08:58:39.430|2017-09-12 09:02:44.327|2017-09-16 08:58:39.000|Flooding|        101002746361
1|29.62481512|-95.20551623|12325 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:47:55.357|2017-09-14 13:25:12.497|2017-09-16 11:47:55.000|Flooding|        101002746947
1|29.62483829|-95.20495272|12337 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:47:55.867|2017-09-19 09:05:31.267|2017-09-16 11:47:55.000|Flooding|        101002746948
1|29.62486126|-95.20431866|12401 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:03:52.350|2017-09-19 09:05:33.323|2017-09-16 09:03:52.000|Flooding|        101002746378
1|29.62486866|-95.20411784|12405 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:05:53.150|2017-09-19 09:05:34.917|2017-09-16 09:05:53.000|Flooding|        101002746386
1|29.6248758|-95.20392439|12409 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:05:55.070|2017-09-19 09:10:26.683|2017-09-16 09:05:54.000|Flooding|        101002746387
1|29.62488293|-95.2037309|12413 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:07:52.390|2017-09-19 09:05:32.570|2017-09-16 09:07:52.000|Flooding|        101002746393
1|29.62489006|-95.20353743|12417 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:07:51.947|2017-09-19 09:05:31.900|2017-09-16 09:07:51.000|Flooding|        101002746392
1|29.6249043|-95.20315104|12425 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:09:57.427|2017-09-19 09:05:31.330|2017-09-16 09:09:57.000|Flooding|        101002746405
1|29.62491856|-95.20276411|12433 PALMBEACH, HOUSTON TX 77034|2017-09-12 09:09:57.963|2017-09-19 09:05:31.503|2017-09-16 09:09:57.000|Flooding|        101002746406
1|29.62492569|-95.20257063|12437 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:48:04.630|2017-09-19 09:05:31.843|2017-09-16 11:48:04.000|Flooding|        101002746952
1|29.62493305|-95.20237117|12441 PALMBEACH, HOUSTON TX 77034|2017-09-12 11:48:04.230|2017-09-19 09:05:32.753|2017-09-16 11:48:04.000|Flooding|        101002746951
1|29.62498738|-95.20045533|9602 GALVESTON, HOUSTON TX 77034|2017-09-12 14:31:52.220|2017-09-19 09:05:34.733|2017-09-16 14:31:52.000|Flooding|        101002747525
1|29.62498738|-95.20045533|9602 GALVESTON, HOUSTON TX 77034|2017-09-12 14:31:54.357|2017-09-12 14:35:42.827|2017-09-16 14:31:54.000|Flooding|        101002747527
1|29.62504856|-95.20855342|12202 PALMFREE, HOUSTON TX 77034|2017-09-12 14:43:53.567|2017-09-19 09:05:35.843|2017-09-16 14:43:53.000|Flooding|        101002747582
1|29.62507193|-95.20797631|12214 PALMFREE, HOUSTON TX 77034|2017-09-12 14:41:52.003|2017-09-19 09:05:34.620|2017-09-16 14:41:51.000|Flooding|        101002747567
1|29.62509474|-95.20741264|12226 PALMFREE, HOUSTON TX 77034|2017-09-12 14:40:11.193|2017-09-19 09:05:33.853|2017-09-16 14:40:11.000|Flooding|        101002747563
1|29.62510234|-95.20722494|12230 PALMFREE, HOUSTON TX 77034|2017-09-12 14:40:07.657|2017-09-19 09:05:34.450|2017-09-16 14:40:07.000|Flooding|        101002747561
1|29.62510993|-95.20703742|12234 PALMFREE, HOUSTON TX 77034|2017-09-12 14:37:51.297|2017-09-19 09:05:33.587|2017-09-16 14:37:50.000|Flooding|        101002747553
1|29.62511754|-95.20684941|12238 PALMFREE, HOUSTON TX 77034|2017-09-06 09:12:22.253|2017-09-08 13:35:14.070|2017-09-10 09:12:22.000|Flooding|        101002736814
1|29.62511754|-95.20684941|12238 PALMFREE, HOUSTON TX 77034|2017-09-12 14:37:55.483|2017-09-19 09:05:34.320|2017-09-16 14:37:54.000|Flooding|        101002747556
1|29.62512515|-95.20666126|12302 PALMFREE, HOUSTON TX 77034|2017-09-12 14:35:57.370|2017-09-19 09:05:34.450|2017-09-16 14:35:57.000|Flooding|        101002747545
1|29.62513275|-95.20647359|12306 PALMFREE, HOUSTON TX 77034|2017-09-12 14:35:52.937|2017-09-19 09:05:33.503|2017-09-16 14:35:52.000|Flooding|        101002747543
1|29.62514034|-95.20628611|12310 PALMFREE, HOUSTON TX 77034|2017-09-12 14:33:53.047|2017-09-19 09:05:34.450|2017-09-16 14:33:52.000|Flooding|        101002747537
1|29.62514797|-95.20609754|12314 PALMFREE, HOUSTON TX 77034|2017-09-12 14:33:50.630|2017-09-19 09:05:34.733|2017-09-16 14:33:50.000|Flooding|        101002747536
1|29.62515562|-95.20590852|12318 PALMFREE, HOUSTON TX 77034|2017-09-12 14:32:01.130|2017-09-19 09:05:33.503|2017-09-16 14:32:00.000|Flooding|        101002747528
1|29.62517836|-95.20534648|12330 PALMFREE, HOUSTON TX 77034|2017-09-12 14:30:19.550|2017-09-19 09:05:34.680|2017-09-16 14:30:19.000|Flooding|        101002747517
1|29.62518591|-95.2051599|12334 PALMFREE, HOUSTON TX 77034|2017-09-12 14:30:00.923|2017-09-19 09:05:34.063|2017-09-16 14:30:00.000|Flooding|        101002747513
1|29.62519357|-95.20497057|12338 PALMFREE, HOUSTON TX 77034|2017-09-12 14:29:58.083|2017-09-19 09:05:34.267|2017-09-16 14:29:57.000|Flooding|        101002747511
1|29.62522374|-95.2041338|12406 PALMFREE, HOUSTON TX 77034|2017-09-12 14:28:21.627|2017-09-19 09:05:33.797|2017-09-16 14:28:21.000|Flooding|        101002747502
1|29.62523138|-95.20394068|12410 PALMFREE, HOUSTON TX 77034|2017-09-12 14:28:14.440|2017-09-19 09:05:34.450|2017-09-16 14:28:14.000|Flooding|        101002747501
1|29.62524665|-95.20355441|12418 PALMFREE, HOUSTON TX 77034|2017-09-12 14:25:49.643|2017-09-19 09:05:33.960|2017-09-16 14:25:49.000|Flooding|        101002747489
1|29.62525428|-95.20336148|12422 PALMFREE, HOUSTON TX 77034|2017-09-12 14:23:58.090|2017-09-19 09:05:33.957|2017-09-16 14:23:57.000|Flooding|        101002747480
1|29.62526191|-95.20316836|12426 PALMFREE, HOUSTON TX 77034|2017-09-12 14:23:54.843|2017-09-19 09:05:33.073|2017-09-16 14:23:54.000|Flooding|        101002747477
1|29.62526955|-95.20297524|12430 PALMFREE, HOUSTON TX 77034|2017-09-12 14:21:51.800|2017-09-19 09:05:33.717|2017-09-16 14:21:51.000|Flooding|        101002747459
1|29.62527718|-95.20278211|12434 PALMFREE, HOUSTON TX 77034|2017-09-12 14:21:52.280|2017-09-19 09:05:33.717|2017-09-16 14:21:51.000|Flooding|        101002747460
1|29.62528482|-95.20258897|12438 PALMFREE, HOUSTON TX 77034|2017-09-12 14:20:00.650|2017-09-19 09:05:33.513|2017-09-16 14:20:00.000|Flooding|        101002747453
1|29.62553593|-95.32391366|Intersection 12600 MARTINDALE RD&5600 E OREM DR|2017-03-05 22:01:11.773|2017-03-06 10:25:03.480|2017-03-09 22:01:11.000|Flooding|        101002521737
1|29.62560114|-95.20858379|12201 PALMFREE, HOUSTON TX 77034|2017-09-12 14:43:53.023|2017-09-19 09:05:34.970|2017-09-16 14:43:52.000|Flooding|        101002747581
1|29.62561595|-95.20821407|12209 PALMFREE, HOUSTON TX 77034|2017-09-12 14:43:50.470|2017-09-19 09:05:35.120|2017-09-16 14:43:49.000|Flooding|        101002747580
